"","Date","country","value","year","infant_mortality","life_expectancy","fertility","population","gdp","continent","region"
"982","2004-11-14","Bolivia",0.016,2004,48.8,69.8,3.81,8967740,9363922319,"Americas","South America"
"983","2004-11-14","Brazil",0.059,2004,21,72,2.14,186116363,716959543489,"Americas","South America"
"984","2004-11-14","India",0.155,2004,57.8,63.2,2.88,1126419321,602602553782,"Asia","Southern Asia"
"985","2004-11-14","Indonesia",0.084,2004,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"986","2004-11-14","Mexico",0.078,2004,17.4,75.2,2.48,108257822,617269309006,"Americas","Central America"
"987","2004-11-14","Philippines",0.09,2004,27.9,69.1,3.57,84596249,96780891472,"Asia","South-Eastern Asia"
"988","2004-11-14","Singapore",0.195,2004,2.3,79.8,1.26,4375230,112788294399,"Asia","South-Eastern Asia"
"989","2004-11-14","Thailand",NA,2004,16,72.2,1.56,65404522,150456640790,"Asia","South-Eastern Asia"
"990","2004-11-14","Venezuela",0.183,2004,16.4,74.3,2.66,26314483,120458247112,"Americas","South America"
"991","2004-11-21","Argentina",0.027,2004,16,75,2.31,38728778,287258675094,"Americas","South America"
"992","2004-11-21","Bolivia",0.017,2004,48.8,69.8,3.81,8967740,9363922319,"Americas","South America"
"993","2004-11-21","Brazil",0.078,2004,21,72,2.14,186116363,716959543489,"Americas","South America"
"994","2004-11-21","India",0.125,2004,57.8,63.2,2.88,1126419321,602602553782,"Asia","Southern Asia"
"995","2004-11-21","Indonesia",0.09,2004,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"996","2004-11-21","Mexico",0.072,2004,17.4,75.2,2.48,108257822,617269309006,"Americas","Central America"
"997","2004-11-21","Philippines",0.095,2004,27.9,69.1,3.57,84596249,96780891472,"Asia","South-Eastern Asia"
"998","2004-11-21","Singapore",0.182,2004,2.3,79.8,1.26,4375230,112788294399,"Asia","South-Eastern Asia"
"999","2004-11-21","Thailand",NA,2004,16,72.2,1.56,65404522,150456640790,"Asia","South-Eastern Asia"
"1000","2004-11-21","Venezuela",0.171,2004,16.4,74.3,2.66,26314483,120458247112,"Americas","South America"
"1001","2004-11-28","Argentina",0.022,2004,16,75,2.31,38728778,287258675094,"Americas","South America"
"1002","2004-11-28","Bolivia",0.022,2004,48.8,69.8,3.81,8967740,9363922319,"Americas","South America"
"1003","2004-11-28","Brazil",0.057,2004,21,72,2.14,186116363,716959543489,"Americas","South America"
"1004","2004-11-28","India",0.093,2004,57.8,63.2,2.88,1126419321,602602553782,"Asia","Southern Asia"
"1005","2004-11-28","Indonesia",0.16,2004,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"1006","2004-11-28","Mexico",0.061,2004,17.4,75.2,2.48,108257822,617269309006,"Americas","Central America"
"1007","2004-11-28","Philippines",0.09,2004,27.9,69.1,3.57,84596249,96780891472,"Asia","South-Eastern Asia"
"1008","2004-11-28","Singapore",0.193,2004,2.3,79.8,1.26,4375230,112788294399,"Asia","South-Eastern Asia"
"1009","2004-11-28","Thailand",NA,2004,16,72.2,1.56,65404522,150456640790,"Asia","South-Eastern Asia"
"1010","2004-11-28","Venezuela",0.201,2004,16.4,74.3,2.66,26314483,120458247112,"Americas","South America"
"1011","2004-12-05","Argentina",0.019,2004,16,75,2.31,38728778,287258675094,"Americas","South America"
"1012","2004-12-05","Bolivia",0.019,2004,48.8,69.8,3.81,8967740,9363922319,"Americas","South America"
"1013","2004-12-05","Brazil",0.032,2004,21,72,2.14,186116363,716959543489,"Americas","South America"
"1014","2004-12-05","India",0.093,2004,57.8,63.2,2.88,1126419321,602602553782,"Asia","Southern Asia"
"1015","2004-12-05","Indonesia",0.097,2004,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"1016","2004-12-05","Mexico",0.07,2004,17.4,75.2,2.48,108257822,617269309006,"Americas","Central America"
"1017","2004-12-05","Philippines",0.098,2004,27.9,69.1,3.57,84596249,96780891472,"Asia","South-Eastern Asia"
"1018","2004-12-05","Singapore",0.185,2004,2.3,79.8,1.26,4375230,112788294399,"Asia","South-Eastern Asia"
"1019","2004-12-05","Thailand",NA,2004,16,72.2,1.56,65404522,150456640790,"Asia","South-Eastern Asia"
"1020","2004-12-05","Venezuela",0.18,2004,16.4,74.3,2.66,26314483,120458247112,"Americas","South America"
"1021","2004-12-12","Argentina",0.017,2004,16,75,2.31,38728778,287258675094,"Americas","South America"
"1022","2004-12-12","Bolivia",0.016,2004,48.8,69.8,3.81,8967740,9363922319,"Americas","South America"
"1023","2004-12-12","Brazil",0.033,2004,21,72,2.14,186116363,716959543489,"Americas","South America"
"1024","2004-12-12","India",0.071,2004,57.8,63.2,2.88,1126419321,602602553782,"Asia","Southern Asia"
"1025","2004-12-12","Indonesia",0.112,2004,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"1026","2004-12-12","Mexico",0.049,2004,17.4,75.2,2.48,108257822,617269309006,"Americas","Central America"
"1027","2004-12-12","Philippines",0.105,2004,27.9,69.1,3.57,84596249,96780891472,"Asia","South-Eastern Asia"
"1028","2004-12-12","Singapore",0.185,2004,2.3,79.8,1.26,4375230,112788294399,"Asia","South-Eastern Asia"
"1029","2004-12-12","Thailand",NA,2004,16,72.2,1.56,65404522,150456640790,"Asia","South-Eastern Asia"
"1030","2004-12-12","Venezuela",0.169,2004,16.4,74.3,2.66,26314483,120458247112,"Americas","South America"
"1031","2004-12-19","Argentina",0.014,2004,16,75,2.31,38728778,287258675094,"Americas","South America"
"1032","2004-12-19","Bolivia",0.016,2004,48.8,69.8,3.81,8967740,9363922319,"Americas","South America"
"1033","2004-12-19","Brazil",0.04,2004,21,72,2.14,186116363,716959543489,"Americas","South America"
"1034","2004-12-19","India",0.062,2004,57.8,63.2,2.88,1126419321,602602553782,"Asia","Southern Asia"
"1035","2004-12-19","Indonesia",0.093,2004,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"1036","2004-12-19","Mexico",0.048,2004,17.4,75.2,2.48,108257822,617269309006,"Americas","Central America"
"1037","2004-12-19","Philippines",0.099,2004,27.9,69.1,3.57,84596249,96780891472,"Asia","South-Eastern Asia"
"1038","2004-12-19","Singapore",0.187,2004,2.3,79.8,1.26,4375230,112788294399,"Asia","South-Eastern Asia"
"1039","2004-12-19","Thailand",NA,2004,16,72.2,1.56,65404522,150456640790,"Asia","South-Eastern Asia"
"1040","2004-12-19","Venezuela",0.159,2004,16.4,74.3,2.66,26314483,120458247112,"Americas","South America"
"1041","2004-12-26","Argentina",0.014,2004,16,75,2.31,38728778,287258675094,"Americas","South America"
"1042","2004-12-26","Bolivia",0.015,2004,48.8,69.8,3.81,8967740,9363922319,"Americas","South America"
"1043","2004-12-26","Brazil",0.045,2004,21,72,2.14,186116363,716959543489,"Americas","South America"
"1044","2004-12-26","India",0.055,2004,57.8,63.2,2.88,1126419321,602602553782,"Asia","Southern Asia"
"1045","2004-12-26","Indonesia",0.072,2004,36,66.7,2.49,223268606,196694488177,"Asia","South-Eastern Asia"
"1046","2004-12-26","Mexico",0.042,2004,17.4,75.2,2.48,108257822,617269309006,"Americas","Central America"
"1047","2004-12-26","Philippines",0.1,2004,27.9,69.1,3.57,84596249,96780891472,"Asia","South-Eastern Asia"
"1048","2004-12-26","Singapore",0.186,2004,2.3,79.8,1.26,4375230,112788294399,"Asia","South-Eastern Asia"
"1049","2004-12-26","Thailand",NA,2004,16,72.2,1.56,65404522,150456640790,"Asia","South-Eastern Asia"
"1050","2004-12-26","Venezuela",0.16,2004,16.4,74.3,2.66,26314483,120458247112,"Americas","South America"
"1051","2005-01-02","Argentina",0.012,2005,15.3,75.3,2.29,39145491,313626005874,"Americas","South America"
"1052","2005-01-02","Bolivia",0.015,2005,46.6,70.2,3.72,9125405,9777941879,"Americas","South America"
"1053","2005-01-02","Brazil",0.063,2005,19.5,72.4,2.07,188479240,739613124999,"Americas","South America"
"1054","2005-01-02","India",0.039,2005,55.8,63.6,2.82,1144326293,658553437817,"Asia","Southern Asia"
"1055","2005-01-02","Indonesia",0.113,2005,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"1056","2005-01-02","Mexico",0.048,2005,16.7,75.1,2.45,109747906,637055457596,"Americas","Central America"
"1057","2005-01-02","Philippines",0.103,2005,27.4,69.1,3.49,86141373,101404756761,"Asia","South-Eastern Asia"
"1058","2005-01-02","Singapore",0.167,2005,2.3,80,1.26,4495531,121101240197,"Asia","South-Eastern Asia"
"1059","2005-01-02","Thailand",NA,2005,15.3,73.1,1.54,65863973,157384716142,"Asia","South-Eastern Asia"
"1060","2005-01-02","Venezuela",0.162,2005,15.9,74.6,2.63,26769115,132887025220,"Americas","South America"
"1061","2005-01-09","Argentina",0.012,2005,15.3,75.3,2.29,39145491,313626005874,"Americas","South America"
"1062","2005-01-09","Bolivia",0.015,2005,46.6,70.2,3.72,9125405,9777941879,"Americas","South America"
"1063","2005-01-09","Brazil",0.057,2005,19.5,72.4,2.07,188479240,739613124999,"Americas","South America"
"1064","2005-01-09","India",0.034,2005,55.8,63.6,2.82,1144326293,658553437817,"Asia","Southern Asia"
"1065","2005-01-09","Indonesia",0.079,2005,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"1066","2005-01-09","Mexico",0.038,2005,16.7,75.1,2.45,109747906,637055457596,"Americas","Central America"
"1067","2005-01-09","Philippines",0.101,2005,27.4,69.1,3.49,86141373,101404756761,"Asia","South-Eastern Asia"
"1068","2005-01-09","Singapore",0.194,2005,2.3,80,1.26,4495531,121101240197,"Asia","South-Eastern Asia"
"1069","2005-01-09","Thailand",NA,2005,15.3,73.1,1.54,65863973,157384716142,"Asia","South-Eastern Asia"
"1070","2005-01-09","Venezuela",0.174,2005,15.9,74.6,2.63,26769115,132887025220,"Americas","South America"
"1071","2005-01-16","Argentina",0.012,2005,15.3,75.3,2.29,39145491,313626005874,"Americas","South America"
"1072","2005-01-16","Bolivia",0.02,2005,46.6,70.2,3.72,9125405,9777941879,"Americas","South America"
"1073","2005-01-16","Brazil",0.07,2005,19.5,72.4,2.07,188479240,739613124999,"Americas","South America"
"1074","2005-01-16","India",0.032,2005,55.8,63.6,2.82,1144326293,658553437817,"Asia","Southern Asia"
"1075","2005-01-16","Indonesia",0.104,2005,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"1076","2005-01-16","Mexico",0.04,2005,16.7,75.1,2.45,109747906,637055457596,"Americas","Central America"
"1077","2005-01-16","Philippines",0.103,2005,27.4,69.1,3.49,86141373,101404756761,"Asia","South-Eastern Asia"
"1078","2005-01-16","Singapore",0.18,2005,2.3,80,1.26,4495531,121101240197,"Asia","South-Eastern Asia"
"1079","2005-01-16","Thailand",NA,2005,15.3,73.1,1.54,65863973,157384716142,"Asia","South-Eastern Asia"
"1080","2005-01-16","Venezuela",0.176,2005,15.9,74.6,2.63,26769115,132887025220,"Americas","South America"
"1081","2005-01-23","Argentina",0.01,2005,15.3,75.3,2.29,39145491,313626005874,"Americas","South America"
"1082","2005-01-23","Bolivia",0.029,2005,46.6,70.2,3.72,9125405,9777941879,"Americas","South America"
"1083","2005-01-23","Brazil",0.062,2005,19.5,72.4,2.07,188479240,739613124999,"Americas","South America"
"1084","2005-01-23","India",0.03,2005,55.8,63.6,2.82,1144326293,658553437817,"Asia","Southern Asia"
"1085","2005-01-23","Indonesia",0.171,2005,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"1086","2005-01-23","Mexico",0.045,2005,16.7,75.1,2.45,109747906,637055457596,"Americas","Central America"
"1087","2005-01-23","Philippines",0.1,2005,27.4,69.1,3.49,86141373,101404756761,"Asia","South-Eastern Asia"
"1088","2005-01-23","Singapore",0.184,2005,2.3,80,1.26,4495531,121101240197,"Asia","South-Eastern Asia"
"1089","2005-01-23","Thailand",NA,2005,15.3,73.1,1.54,65863973,157384716142,"Asia","South-Eastern Asia"
"1090","2005-01-23","Venezuela",0.183,2005,15.9,74.6,2.63,26769115,132887025220,"Americas","South America"
"1091","2005-01-30","Argentina",0.01,2005,15.3,75.3,2.29,39145491,313626005874,"Americas","South America"
"1092","2005-01-30","Bolivia",0.041,2005,46.6,70.2,3.72,9125405,9777941879,"Americas","South America"
"1093","2005-01-30","Brazil",0.062,2005,19.5,72.4,2.07,188479240,739613124999,"Americas","South America"
"1094","2005-01-30","India",0.02,2005,55.8,63.6,2.82,1144326293,658553437817,"Asia","Southern Asia"
"1095","2005-01-30","Indonesia",0.206,2005,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"1096","2005-01-30","Mexico",0.033,2005,16.7,75.1,2.45,109747906,637055457596,"Americas","Central America"
"1097","2005-01-30","Philippines",0.093,2005,27.4,69.1,3.49,86141373,101404756761,"Asia","South-Eastern Asia"
"1098","2005-01-30","Singapore",0.251,2005,2.3,80,1.26,4495531,121101240197,"Asia","South-Eastern Asia"
"1099","2005-01-30","Thailand",NA,2005,15.3,73.1,1.54,65863973,157384716142,"Asia","South-Eastern Asia"
"1100","2005-01-30","Venezuela",0.21,2005,15.9,74.6,2.63,26769115,132887025220,"Americas","South America"
"1101","2005-02-06","Argentina",0.01,2005,15.3,75.3,2.29,39145491,313626005874,"Americas","South America"
"1102","2005-02-06","Bolivia",0.038,2005,46.6,70.2,3.72,9125405,9777941879,"Americas","South America"
"1103","2005-02-06","Brazil",0.074,2005,19.5,72.4,2.07,188479240,739613124999,"Americas","South America"
"1104","2005-02-06","India",0.035,2005,55.8,63.6,2.82,1144326293,658553437817,"Asia","Southern Asia"
"1105","2005-02-06","Indonesia",0.328,2005,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"1106","2005-02-06","Mexico",0.036,2005,16.7,75.1,2.45,109747906,637055457596,"Americas","Central America"
"1107","2005-02-06","Philippines",0.089,2005,27.4,69.1,3.49,86141373,101404756761,"Asia","South-Eastern Asia"
"1108","2005-02-06","Singapore",0.271,2005,2.3,80,1.26,4495531,121101240197,"Asia","South-Eastern Asia"
"1109","2005-02-06","Thailand",NA,2005,15.3,73.1,1.54,65863973,157384716142,"Asia","South-Eastern Asia"
"1110","2005-02-06","Venezuela",0.183,2005,15.9,74.6,2.63,26769115,132887025220,"Americas","South America"
"1111","2005-02-13","Argentina",0.014,2005,15.3,75.3,2.29,39145491,313626005874,"Americas","South America"
"1112","2005-02-13","Bolivia",0.032,2005,46.6,70.2,3.72,9125405,9777941879,"Americas","South America"
"1113","2005-02-13","Brazil",0.086,2005,19.5,72.4,2.07,188479240,739613124999,"Americas","South America"
"1114","2005-02-13","India",0.027,2005,55.8,63.6,2.82,1144326293,658553437817,"Asia","Southern Asia"
"1115","2005-02-13","Indonesia",0.39,2005,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"1116","2005-02-13","Mexico",0.04,2005,16.7,75.1,2.45,109747906,637055457596,"Americas","Central America"
"1117","2005-02-13","Philippines",0.078,2005,27.4,69.1,3.49,86141373,101404756761,"Asia","South-Eastern Asia"
"1118","2005-02-13","Singapore",0.236,2005,2.3,80,1.26,4495531,121101240197,"Asia","South-Eastern Asia"
"1119","2005-02-13","Thailand",NA,2005,15.3,73.1,1.54,65863973,157384716142,"Asia","South-Eastern Asia"
"1120","2005-02-13","Venezuela",0.165,2005,15.9,74.6,2.63,26769115,132887025220,"Americas","South America"
"1121","2005-02-20","Argentina",0.014,2005,15.3,75.3,2.29,39145491,313626005874,"Americas","South America"
"1122","2005-02-20","Bolivia",0.029,2005,46.6,70.2,3.72,9125405,9777941879,"Americas","South America"
"1123","2005-02-20","Brazil",0.072,2005,19.5,72.4,2.07,188479240,739613124999,"Americas","South America"
"1124","2005-02-20","India",0.015,2005,55.8,63.6,2.82,1144326293,658553437817,"Asia","Southern Asia"
"1125","2005-02-20","Indonesia",0.278,2005,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"1126","2005-02-20","Mexico",0.036,2005,16.7,75.1,2.45,109747906,637055457596,"Americas","Central America"
"1127","2005-02-20","Philippines",0.073,2005,27.4,69.1,3.49,86141373,101404756761,"Asia","South-Eastern Asia"
"1128","2005-02-20","Singapore",0.291,2005,2.3,80,1.26,4495531,121101240197,"Asia","South-Eastern Asia"
"1129","2005-02-20","Thailand",NA,2005,15.3,73.1,1.54,65863973,157384716142,"Asia","South-Eastern Asia"
"1130","2005-02-20","Venezuela",0.188,2005,15.9,74.6,2.63,26769115,132887025220,"Americas","South America"
"1131","2005-02-27","Argentina",0.012,2005,15.3,75.3,2.29,39145491,313626005874,"Americas","South America"
"1132","2005-02-27","Bolivia",0.018,2005,46.6,70.2,3.72,9125405,9777941879,"Americas","South America"
"1133","2005-02-27","Brazil",0.04,2005,19.5,72.4,2.07,188479240,739613124999,"Americas","South America"
"1134","2005-02-27","India",0.019,2005,55.8,63.6,2.82,1144326293,658553437817,"Asia","Southern Asia"
"1135","2005-02-27","Indonesia",0.177,2005,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"1136","2005-02-27","Mexico",0.055,2005,16.7,75.1,2.45,109747906,637055457596,"Americas","Central America"
"1137","2005-02-27","Philippines",0.07,2005,27.4,69.1,3.49,86141373,101404756761,"Asia","South-Eastern Asia"
"1138","2005-02-27","Singapore",0.184,2005,2.3,80,1.26,4495531,121101240197,"Asia","South-Eastern Asia"
"1139","2005-02-27","Thailand",NA,2005,15.3,73.1,1.54,65863973,157384716142,"Asia","South-Eastern Asia"
"1140","2005-02-27","Venezuela",0.196,2005,15.9,74.6,2.63,26769115,132887025220,"Americas","South America"
"1141","2005-03-06","Argentina",0.014,2005,15.3,75.3,2.29,39145491,313626005874,"Americas","South America"
"1142","2005-03-06","Bolivia",0.028,2005,46.6,70.2,3.72,9125405,9777941879,"Americas","South America"
"1143","2005-03-06","Brazil",0.079,2005,19.5,72.4,2.07,188479240,739613124999,"Americas","South America"
"1144","2005-03-06","India",0.014,2005,55.8,63.6,2.82,1144326293,658553437817,"Asia","Southern Asia"
"1145","2005-03-06","Indonesia",0.211,2005,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"1146","2005-03-06","Mexico",0.052,2005,16.7,75.1,2.45,109747906,637055457596,"Americas","Central America"
"1147","2005-03-06","Philippines",0.071,2005,27.4,69.1,3.49,86141373,101404756761,"Asia","South-Eastern Asia"
"1148","2005-03-06","Singapore",0.165,2005,2.3,80,1.26,4495531,121101240197,"Asia","South-Eastern Asia"
"1149","2005-03-06","Thailand",NA,2005,15.3,73.1,1.54,65863973,157384716142,"Asia","South-Eastern Asia"
"1150","2005-03-06","Venezuela",0.17,2005,15.9,74.6,2.63,26769115,132887025220,"Americas","South America"
"1151","2005-03-13","Argentina",0.019,2005,15.3,75.3,2.29,39145491,313626005874,"Americas","South America"
"1152","2005-03-13","Bolivia",0.028,2005,46.6,70.2,3.72,9125405,9777941879,"Americas","South America"
"1153","2005-03-13","Brazil",0.068,2005,19.5,72.4,2.07,188479240,739613124999,"Americas","South America"
"1154","2005-03-13","India",0.029,2005,55.8,63.6,2.82,1144326293,658553437817,"Asia","Southern Asia"
"1155","2005-03-13","Indonesia",0.174,2005,33.4,68.7,2.49,226254703,207891462167,"Asia","South-Eastern Asia"
"1156","2005-03-13","Mexico",0.051,2005,16.7,75.1,2.45,109747906,637055457596,"Americas","Central America"
"1157","2005-03-13","Philippines",0.068,2005,27.4,69.1,3.49,86141373,101404756761,"Asia","South-Eastern Asia"
