"","Date","country","value","year","infant_mortality","life_expectancy","fertility","population","gdp","continent","region"
"5691","2006-10-01","Bulgaria",670,2006,12.9,72.7,1.37,7624611,17952499282,"Europe","Eastern Europe"
"5692","2006-10-01","Canada",1770,2006,5.2,80.5,1.61,32611436,845145064427,"Americas","Northern America"
"5693","2006-10-01","Chile",4,2006,7.6,78.2,1.92,16279728,96486092629,"Americas","South America"
"5694","2006-10-01","France",31,2006,3.7,80.7,1.95,61609991,1471687515757,"Europe","Western Europe"
"5695","2006-10-01","Germany",729,2006,3.8,79.7,1.36,81055904,2015244849889,"Europe","Western Europe"
"5696","2006-10-01","Hungary",46,2006,6.8,73.3,1.31,10078461,59101837692,"Europe","Eastern Europe"
"5697","2006-10-01","Japan",4,2006,2.7,82.2,1.32,127136576,5105877836025,"Asia","Eastern Asia"
"5698","2006-10-01","Mexico",988,2006,16.2,75.4,2.41,111382857,669864782183,"Americas","Central America"
"5699","2006-10-01","Netherlands",22,2006,4.3,79.9,1.72,16401105,425124149957,"Europe","Western Europe"
"5700","2006-10-01","New.Zealand",21,2006,NA,NA,NA,NA,NA,NA,NA
"5701","2006-10-01","Norway",26,2006,3.1,80.4,1.9,4667105,192233391607,"Europe","Northern Europe"
"5702","2006-10-01","Paraguay",400,2006,23.1,74,3.19,5882797,8371707752,"Americas","South America"
"5703","2006-10-01","Peru",359,2006,20.1,77.7,2.65,27949958,70497520780,"Americas","South America"
"5704","2006-10-01","Poland",49,2006,6.3,75.2,1.29,38478763,211779433442,"Europe","Eastern Europe"
"5705","2006-10-01","Romania",709,2006,16.7,72.8,1.31,21205977,52761301149,"Europe","Eastern Europe"
"5706","2006-10-01","Russia",341,2006,13.3,66.7,1.3,143338407,378223527671,"Europe","Eastern Europe"
"5707","2006-10-01","South.Africa",2390,2006,NA,NA,NA,NA,NA,NA,NA
"5708","2006-10-01","Spain",32,2006,4.6,80.7,1.38,44537926,709148044936,"Europe","Southern Europe"
"5709","2006-10-01","Sweden",2,2006,2.8,80.8,1.87,9087251,294498396948,"Europe","Northern Europe"
"5710","2006-10-01","Switzerland",15,2006,4.2,81.5,1.44,7480317,276377653102,"Europe","Western Europe"
"5711","2006-10-01","Ukraine",343,2006,12,67.9,1.3,46502718,48533506647,"Europe","Eastern Europe"
"5712","2006-10-01","United.States",1178,2006,NA,NA,NA,NA,NA,NA,NA
"5713","2006-10-01","Uruguay",157,2006,12,75.7,2.14,3331041,23976536117,"Americas","South America"
"5714","2006-10-08","Argentina",191,2006,14.6,75.3,2.27,39558750,340177780212,"Americas","South America"
"5715","2006-10-08","Australia",281,2006,4.7,81.4,1.82,20606228,504739869397,"Oceania","Australia and New Zealand"
"5716","2006-10-08","Austria",684,2006,4,80,1.41,8269372,216404316585,"Europe","Western Europe"
"5717","2006-10-08","Belgium",58,2006,4,79.5,1.78,10632032,258690550017,"Europe","Western Europe"
"5718","2006-10-08","Bolivia",405,2006,44.4,70.6,3.63,9283345,10246990606,"Americas","South America"
"5719","2006-10-08","Brazil",226,2006,18.2,72.7,2,190698241,768867489436,"Americas","South America"
"5720","2006-10-08","Bulgaria",757,2006,12.9,72.7,1.37,7624611,17952499282,"Europe","Eastern Europe"
"5721","2006-10-08","Canada",1758,2006,5.2,80.5,1.61,32611436,845145064427,"Americas","Northern America"
"5722","2006-10-08","Chile",4,2006,7.6,78.2,1.92,16279728,96486092629,"Americas","South America"
"5723","2006-10-08","France",35,2006,3.7,80.7,1.95,61609991,1471687515757,"Europe","Western Europe"
"5724","2006-10-08","Germany",855,2006,3.8,79.7,1.36,81055904,2015244849889,"Europe","Western Europe"
"5725","2006-10-08","Hungary",45,2006,6.8,73.3,1.31,10078461,59101837692,"Europe","Eastern Europe"
"5726","2006-10-08","Japan",4,2006,2.7,82.2,1.32,127136576,5105877836025,"Asia","Eastern Asia"
"5727","2006-10-08","Mexico",1158,2006,16.2,75.4,2.41,111382857,669864782183,"Americas","Central America"
"5728","2006-10-08","Netherlands",24,2006,4.3,79.9,1.72,16401105,425124149957,"Europe","Western Europe"
"5729","2006-10-08","New.Zealand",13,2006,NA,NA,NA,NA,NA,NA,NA
"5730","2006-10-08","Norway",24,2006,3.1,80.4,1.9,4667105,192233391607,"Europe","Northern Europe"
"5731","2006-10-08","Paraguay",363,2006,23.1,74,3.19,5882797,8371707752,"Americas","South America"
"5732","2006-10-08","Peru",326,2006,20.1,77.7,2.65,27949958,70497520780,"Americas","South America"
"5733","2006-10-08","Poland",52,2006,6.3,75.2,1.29,38478763,211779433442,"Europe","Eastern Europe"
"5734","2006-10-08","Romania",735,2006,16.7,72.8,1.31,21205977,52761301149,"Europe","Eastern Europe"
"5735","2006-10-08","Russia",343,2006,13.3,66.7,1.3,143338407,378223527671,"Europe","Eastern Europe"
"5736","2006-10-08","South.Africa",2650,2006,NA,NA,NA,NA,NA,NA,NA
"5737","2006-10-08","Spain",42,2006,4.6,80.7,1.38,44537926,709148044936,"Europe","Southern Europe"
"5738","2006-10-08","Sweden",2,2006,2.8,80.8,1.87,9087251,294498396948,"Europe","Northern Europe"
"5739","2006-10-08","Switzerland",19,2006,4.2,81.5,1.44,7480317,276377653102,"Europe","Western Europe"
"5740","2006-10-08","Ukraine",350,2006,12,67.9,1.3,46502718,48533506647,"Europe","Eastern Europe"
"5741","2006-10-08","United.States",1230,2006,NA,NA,NA,NA,NA,NA,NA
"5742","2006-10-08","Uruguay",152,2006,12,75.7,2.14,3331041,23976536117,"Americas","South America"
"5743","2006-10-15","Argentina",182,2006,14.6,75.3,2.27,39558750,340177780212,"Americas","South America"
"5744","2006-10-15","Australia",253,2006,4.7,81.4,1.82,20606228,504739869397,"Oceania","Australia and New Zealand"
"5745","2006-10-15","Austria",802,2006,4,80,1.41,8269372,216404316585,"Europe","Western Europe"
"5746","2006-10-15","Belgium",65,2006,4,79.5,1.78,10632032,258690550017,"Europe","Western Europe"
"5747","2006-10-15","Bolivia",391,2006,44.4,70.6,3.63,9283345,10246990606,"Americas","South America"
"5748","2006-10-15","Brazil",250,2006,18.2,72.7,2,190698241,768867489436,"Americas","South America"
"5749","2006-10-15","Bulgaria",751,2006,12.9,72.7,1.37,7624611,17952499282,"Europe","Eastern Europe"
"5750","2006-10-15","Canada",1864,2006,5.2,80.5,1.61,32611436,845145064427,"Americas","Northern America"
"5751","2006-10-15","Chile",5,2006,7.6,78.2,1.92,16279728,96486092629,"Americas","South America"
"5752","2006-10-15","France",48,2006,3.7,80.7,1.95,61609991,1471687515757,"Europe","Western Europe"
"5753","2006-10-15","Germany",975,2006,3.8,79.7,1.36,81055904,2015244849889,"Europe","Western Europe"
"5754","2006-10-15","Hungary",47,2006,6.8,73.3,1.31,10078461,59101837692,"Europe","Eastern Europe"
"5755","2006-10-15","Japan",6,2006,2.7,82.2,1.32,127136576,5105877836025,"Asia","Eastern Asia"
"5756","2006-10-15","Mexico",1181,2006,16.2,75.4,2.41,111382857,669864782183,"Americas","Central America"
"5757","2006-10-15","Netherlands",25,2006,4.3,79.9,1.72,16401105,425124149957,"Europe","Western Europe"
"5758","2006-10-15","New.Zealand",12,2006,NA,NA,NA,NA,NA,NA,NA
"5759","2006-10-15","Norway",25,2006,3.1,80.4,1.9,4667105,192233391607,"Europe","Northern Europe"
"5760","2006-10-15","Paraguay",330,2006,23.1,74,3.19,5882797,8371707752,"Americas","South America"
"5761","2006-10-15","Peru",338,2006,20.1,77.7,2.65,27949958,70497520780,"Americas","South America"
"5762","2006-10-15","Poland",61,2006,6.3,75.2,1.29,38478763,211779433442,"Europe","Eastern Europe"
"5763","2006-10-15","Romania",869,2006,16.7,72.8,1.31,21205977,52761301149,"Europe","Eastern Europe"
"5764","2006-10-15","Russia",358,2006,13.3,66.7,1.3,143338407,378223527671,"Europe","Eastern Europe"
"5765","2006-10-15","South.Africa",2596,2006,NA,NA,NA,NA,NA,NA,NA
"5766","2006-10-15","Spain",48,2006,4.6,80.7,1.38,44537926,709148044936,"Europe","Southern Europe"
"5767","2006-10-15","Sweden",2,2006,2.8,80.8,1.87,9087251,294498396948,"Europe","Northern Europe"
"5768","2006-10-15","Switzerland",19,2006,4.2,81.5,1.44,7480317,276377653102,"Europe","Western Europe"
"5769","2006-10-15","Ukraine",379,2006,12,67.9,1.3,46502718,48533506647,"Europe","Eastern Europe"
"5770","2006-10-15","United.States",1297,2006,NA,NA,NA,NA,NA,NA,NA
"5771","2006-10-15","Uruguay",141,2006,12,75.7,2.14,3331041,23976536117,"Americas","South America"
"5772","2006-10-22","Argentina",167,2006,14.6,75.3,2.27,39558750,340177780212,"Americas","South America"
"5773","2006-10-22","Australia",219,2006,4.7,81.4,1.82,20606228,504739869397,"Oceania","Australia and New Zealand"
"5774","2006-10-22","Austria",656,2006,4,80,1.41,8269372,216404316585,"Europe","Western Europe"
"5775","2006-10-22","Belgium",63,2006,4,79.5,1.78,10632032,258690550017,"Europe","Western Europe"
"5776","2006-10-22","Bolivia",419,2006,44.4,70.6,3.63,9283345,10246990606,"Americas","South America"
"5777","2006-10-22","Brazil",260,2006,18.2,72.7,2,190698241,768867489436,"Americas","South America"
"5778","2006-10-22","Bulgaria",897,2006,12.9,72.7,1.37,7624611,17952499282,"Europe","Eastern Europe"
"5779","2006-10-22","Canada",2003,2006,5.2,80.5,1.61,32611436,845145064427,"Americas","Northern America"
"5780","2006-10-22","Chile",4,2006,7.6,78.2,1.92,16279728,96486092629,"Americas","South America"
"5781","2006-10-22","France",40,2006,3.7,80.7,1.95,61609991,1471687515757,"Europe","Western Europe"
"5782","2006-10-22","Germany",883,2006,3.8,79.7,1.36,81055904,2015244849889,"Europe","Western Europe"
"5783","2006-10-22","Hungary",48,2006,6.8,73.3,1.31,10078461,59101837692,"Europe","Eastern Europe"
"5784","2006-10-22","Japan",9,2006,2.7,82.2,1.32,127136576,5105877836025,"Asia","Eastern Asia"
"5785","2006-10-22","Mexico",1163,2006,16.2,75.4,2.41,111382857,669864782183,"Americas","Central America"
"5786","2006-10-22","Netherlands",23,2006,4.3,79.9,1.72,16401105,425124149957,"Europe","Western Europe"
"5787","2006-10-22","New.Zealand",14,2006,NA,NA,NA,NA,NA,NA,NA
"5788","2006-10-22","Norway",26,2006,3.1,80.4,1.9,4667105,192233391607,"Europe","Northern Europe"
"5789","2006-10-22","Paraguay",305,2006,23.1,74,3.19,5882797,8371707752,"Americas","South America"
"5790","2006-10-22","Peru",300,2006,20.1,77.7,2.65,27949958,70497520780,"Americas","South America"
"5791","2006-10-22","Poland",76,2006,6.3,75.2,1.29,38478763,211779433442,"Europe","Eastern Europe"
"5792","2006-10-22","Romania",851,2006,16.7,72.8,1.31,21205977,52761301149,"Europe","Eastern Europe"
"5793","2006-10-22","Russia",410,2006,13.3,66.7,1.3,143338407,378223527671,"Europe","Eastern Europe"
"5794","2006-10-22","South.Africa",2298,2006,NA,NA,NA,NA,NA,NA,NA
"5795","2006-10-22","Spain",35,2006,4.6,80.7,1.38,44537926,709148044936,"Europe","Southern Europe"
"5796","2006-10-22","Sweden",2,2006,2.8,80.8,1.87,9087251,294498396948,"Europe","Northern Europe"
"5797","2006-10-22","Switzerland",19,2006,4.2,81.5,1.44,7480317,276377653102,"Europe","Western Europe"
"5798","2006-10-22","Ukraine",443,2006,12,67.9,1.3,46502718,48533506647,"Europe","Eastern Europe"
"5799","2006-10-22","United.States",1445,2006,NA,NA,NA,NA,NA,NA,NA
"5800","2006-10-22","Uruguay",135,2006,12,75.7,2.14,3331041,23976536117,"Americas","South America"
"5801","2006-10-29","Argentina",174,2006,14.6,75.3,2.27,39558750,340177780212,"Americas","South America"
"5802","2006-10-29","Australia",222,2006,4.7,81.4,1.82,20606228,504739869397,"Oceania","Australia and New Zealand"
"5803","2006-10-29","Austria",646,2006,4,80,1.41,8269372,216404316585,"Europe","Western Europe"
"5804","2006-10-29","Belgium",47,2006,4,79.5,1.78,10632032,258690550017,"Europe","Western Europe"
"5805","2006-10-29","Bolivia",431,2006,44.4,70.6,3.63,9283345,10246990606,"Americas","South America"
"5806","2006-10-29","Brazil",247,2006,18.2,72.7,2,190698241,768867489436,"Americas","South America"
"5807","2006-10-29","Bulgaria",1073,2006,12.9,72.7,1.37,7624611,17952499282,"Europe","Eastern Europe"
"5808","2006-10-29","Canada",2048,2006,5.2,80.5,1.61,32611436,845145064427,"Americas","Northern America"
"5809","2006-10-29","Chile",4,2006,7.6,78.2,1.92,16279728,96486092629,"Americas","South America"
"5810","2006-10-29","France",39,2006,3.7,80.7,1.95,61609991,1471687515757,"Europe","Western Europe"
"5811","2006-10-29","Germany",918,2006,3.8,79.7,1.36,81055904,2015244849889,"Europe","Western Europe"
"5812","2006-10-29","Hungary",57,2006,6.8,73.3,1.31,10078461,59101837692,"Europe","Eastern Europe"
"5813","2006-10-29","Japan",13,2006,2.7,82.2,1.32,127136576,5105877836025,"Asia","Eastern Asia"
"5814","2006-10-29","Mexico",1171,2006,16.2,75.4,2.41,111382857,669864782183,"Americas","Central America"
"5815","2006-10-29","Netherlands",24,2006,4.3,79.9,1.72,16401105,425124149957,"Europe","Western Europe"
"5816","2006-10-29","New.Zealand",21,2006,NA,NA,NA,NA,NA,NA,NA
"5817","2006-10-29","Norway",25,2006,3.1,80.4,1.9,4667105,192233391607,"Europe","Northern Europe"
"5818","2006-10-29","Paraguay",285,2006,23.1,74,3.19,5882797,8371707752,"Americas","South America"
"5819","2006-10-29","Peru",284,2006,20.1,77.7,2.65,27949958,70497520780,"Americas","South America"
"5820","2006-10-29","Poland",70,2006,6.3,75.2,1.29,38478763,211779433442,"Europe","Eastern Europe"
"5821","2006-10-29","Romania",726,2006,16.7,72.8,1.31,21205977,52761301149,"Europe","Eastern Europe"
"5822","2006-10-29","Russia",379,2006,13.3,66.7,1.3,143338407,378223527671,"Europe","Eastern Europe"
"5823","2006-10-29","South.Africa",1857,2006,NA,NA,NA,NA,NA,NA,NA
"5824","2006-10-29","Spain",33,2006,4.6,80.7,1.38,44537926,709148044936,"Europe","Southern Europe"
"5825","2006-10-29","Sweden",2,2006,2.8,80.8,1.87,9087251,294498396948,"Europe","Northern Europe"
"5826","2006-10-29","Switzerland",23,2006,4.2,81.5,1.44,7480317,276377653102,"Europe","Western Europe"
"5827","2006-10-29","Ukraine",476,2006,12,67.9,1.3,46502718,48533506647,"Europe","Eastern Europe"
"5828","2006-10-29","United.States",1577,2006,NA,NA,NA,NA,NA,NA,NA
"5829","2006-10-29","Uruguay",129,2006,12,75.7,2.14,3331041,23976536117,"Americas","South America"
"5830","2006-11-05","Argentina",160,2006,14.6,75.3,2.27,39558750,340177780212,"Americas","South America"
"5831","2006-11-05","Australia",184,2006,4.7,81.4,1.82,20606228,504739869397,"Oceania","Australia and New Zealand"
"5832","2006-11-05","Austria",781,2006,4,80,1.41,8269372,216404316585,"Europe","Western Europe"
"5833","2006-11-05","Belgium",65,2006,4,79.5,1.78,10632032,258690550017,"Europe","Western Europe"
"5834","2006-11-05","Bolivia",417,2006,44.4,70.6,3.63,9283345,10246990606,"Americas","South America"
"5835","2006-11-05","Brazil",264,2006,18.2,72.7,2,190698241,768867489436,"Americas","South America"
"5836","2006-11-05","Bulgaria",1010,2006,12.9,72.7,1.37,7624611,17952499282,"Europe","Eastern Europe"
"5837","2006-11-05","Canada",2088,2006,5.2,80.5,1.61,32611436,845145064427,"Americas","Northern America"
"5838","2006-11-05","Chile",4,2006,7.6,78.2,1.92,16279728,96486092629,"Americas","South America"
"5839","2006-11-05","France",43,2006,3.7,80.7,1.95,61609991,1471687515757,"Europe","Western Europe"
"5840","2006-11-05","Germany",1044,2006,3.8,79.7,1.36,81055904,2015244849889,"Europe","Western Europe"
"5841","2006-11-05","Hungary",54,2006,6.8,73.3,1.31,10078461,59101837692,"Europe","Eastern Europe"
"5842","2006-11-05","Japan",20,2006,2.7,82.2,1.32,127136576,5105877836025,"Asia","Eastern Asia"
"5843","2006-11-05","Mexico",1319,2006,16.2,75.4,2.41,111382857,669864782183,"Americas","Central America"
"5844","2006-11-05","Netherlands",25,2006,4.3,79.9,1.72,16401105,425124149957,"Europe","Western Europe"
"5845","2006-11-05","New.Zealand",13,2006,NA,NA,NA,NA,NA,NA,NA
"5846","2006-11-05","Norway",23,2006,3.1,80.4,1.9,4667105,192233391607,"Europe","Northern Europe"
"5847","2006-11-05","Paraguay",277,2006,23.1,74,3.19,5882797,8371707752,"Americas","South America"
"5848","2006-11-05","Peru",282,2006,20.1,77.7,2.65,27949958,70497520780,"Americas","South America"
"5849","2006-11-05","Poland",57,2006,6.3,75.2,1.29,38478763,211779433442,"Europe","Eastern Europe"
"5850","2006-11-05","Romania",786,2006,16.7,72.8,1.31,21205977,52761301149,"Europe","Eastern Europe"
"5851","2006-11-05","Russia",340,2006,13.3,66.7,1.3,143338407,378223527671,"Europe","Eastern Europe"
"5852","2006-11-05","South.Africa",2125,2006,NA,NA,NA,NA,NA,NA,NA
"5853","2006-11-05","Spain",36,2006,4.6,80.7,1.38,44537926,709148044936,"Europe","Southern Europe"
"5854","2006-11-05","Sweden",2,2006,2.8,80.8,1.87,9087251,294498396948,"Europe","Northern Europe"
"5855","2006-11-05","Switzerland",25,2006,4.2,81.5,1.44,7480317,276377653102,"Europe","Western Europe"
"5856","2006-11-05","Ukraine",525,2006,12,67.9,1.3,46502718,48533506647,"Europe","Eastern Europe"
"5857","2006-11-05","United.States",1636,2006,NA,NA,NA,NA,NA,NA,NA
"5858","2006-11-05","Uruguay",120,2006,12,75.7,2.14,3331041,23976536117,"Americas","South America"
"5859","2006-11-12","Argentina",180,2006,14.6,75.3,2.27,39558750,340177780212,"Americas","South America"
"5860","2006-11-12","Australia",211,2006,4.7,81.4,1.82,20606228,504739869397,"Oceania","Australia and New Zealand"
"5861","2006-11-12","Austria",749,2006,4,80,1.41,8269372,216404316585,"Europe","Western Europe"
"5862","2006-11-12","Belgium",72,2006,4,79.5,1.78,10632032,258690550017,"Europe","Western Europe"
"5863","2006-11-12","Bolivia",367,2006,44.4,70.6,3.63,9283345,10246990606,"Americas","South America"
"5864","2006-11-12","Brazil",257,2006,18.2,72.7,2,190698241,768867489436,"Americas","South America"
"5865","2006-11-12","Bulgaria",944,2006,12.9,72.7,1.37,7624611,17952499282,"Europe","Eastern Europe"
"5866","2006-11-12","Canada",2228,2006,5.2,80.5,1.61,32611436,845145064427,"Americas","Northern America"
"5867","2006-11-12","Chile",5,2006,7.6,78.2,1.92,16279728,96486092629,"Americas","South America"
"5868","2006-11-12","France",41,2006,3.7,80.7,1.95,61609991,1471687515757,"Europe","Western Europe"
"5869","2006-11-12","Germany",1044,2006,3.8,79.7,1.36,81055904,2015244849889,"Europe","Western Europe"
"5870","2006-11-12","Hungary",56,2006,6.8,73.3,1.31,10078461,59101837692,"Europe","Eastern Europe"
"5871","2006-11-12","Japan",29,2006,2.7,82.2,1.32,127136576,5105877836025,"Asia","Eastern Asia"
"5872","2006-11-12","Mexico",1372,2006,16.2,75.4,2.41,111382857,669864782183,"Americas","Central America"
"5873","2006-11-12","Netherlands",26,2006,4.3,79.9,1.72,16401105,425124149957,"Europe","Western Europe"
"5874","2006-11-12","New.Zealand",11,2006,NA,NA,NA,NA,NA,NA,NA
"5875","2006-11-12","Norway",23,2006,3.1,80.4,1.9,4667105,192233391607,"Europe","Northern Europe"
"5876","2006-11-12","Paraguay",259,2006,23.1,74,3.19,5882797,8371707752,"Americas","South America"
"5877","2006-11-12","Peru",287,2006,20.1,77.7,2.65,27949958,70497520780,"Americas","South America"
"5878","2006-11-12","Poland",50,2006,6.3,75.2,1.29,38478763,211779433442,"Europe","Eastern Europe"
"5879","2006-11-12","Romania",827,2006,16.7,72.8,1.31,21205977,52761301149,"Europe","Eastern Europe"
"5880","2006-11-12","Russia",305,2006,13.3,66.7,1.3,143338407,378223527671,"Europe","Eastern Europe"
"5881","2006-11-12","South.Africa",2256,2006,NA,NA,NA,NA,NA,NA,NA
"5882","2006-11-12","Spain",38,2006,4.6,80.7,1.38,44537926,709148044936,"Europe","Southern Europe"
"5883","2006-11-12","Sweden",3,2006,2.8,80.8,1.87,9087251,294498396948,"Europe","Northern Europe"
"5884","2006-11-12","Switzerland",21,2006,4.2,81.5,1.44,7480317,276377653102,"Europe","Western Europe"
"5885","2006-11-12","Ukraine",497,2006,12,67.9,1.3,46502718,48533506647,"Europe","Eastern Europe"
"5886","2006-11-12","United.States",1758,2006,NA,NA,NA,NA,NA,NA,NA
"5887","2006-11-12","Uruguay",110,2006,12,75.7,2.14,3331041,23976536117,"Americas","South America"
"5888","2006-11-19","Argentina",165,2006,14.6,75.3,2.27,39558750,340177780212,"Americas","South America"
