"X","Date","country","value","year","infant_mortality","life_expectancy","fertility","population","gdp","continent","region"
5029,"2006-04-23",Hungary,61.0,2006,6.8,73.3,1.31,10078461,59101837692,Europe,Eastern Europe
5030,"2006-04-23",Japan,7.0,2006,2.7,82.2,1.32,127136576,5105877836025,Asia,Eastern Asia
5031,"2006-04-23",Mexico,844.0,2006,16.2,75.4,2.41,111382857,669864782183,Americas,Central America
5032,"2006-04-23",Netherlands,20.0,2006,4.3,79.9,1.72,16401105,425124149957,Europe,Western Europe
5033,"2006-04-23",New.Zealand,14.0,2006,,,,,,,
5034,"2006-04-23",Norway,25.0,2006,3.1,80.4,1.9,4667105,192233391607,Europe,Northern Europe
5035,"2006-04-23",Paraguay,287.0,2006,23.1,74.0,3.19,5882797,8371707752,Americas,South America
5036,"2006-04-23",Peru,311.0,2006,20.1,77.7,2.65,27949958,70497520780,Americas,South America
5037,"2006-04-23",Poland,43.0,2006,6.3,75.2,1.29,38478763,211779433442,Europe,Eastern Europe
5038,"2006-04-23",Romania,760.0,2006,16.7,72.8,1.31,21205977,52761301149,Europe,Eastern Europe
5039,"2006-04-23",Russia,211.0,2006,13.3,66.7,1.3,143338407,378223527671,Europe,Eastern Europe
5040,"2006-04-23",South.Africa,2398.0,2006,,,,,,,
5041,"2006-04-23",Spain,31.0,2006,4.6,80.7,1.38,44537926,709148044936,Europe,Southern Europe
5042,"2006-04-23",Sweden,3.0,2006,2.8,80.8,1.87,9087251,294498396948,Europe,Northern Europe
5043,"2006-04-23",Switzerland,15.0,2006,4.2,81.5,1.44,7480317,276377653102,Europe,Western Europe
5044,"2006-04-23",Ukraine,343.0,2006,12.0,67.9,1.3,46502718,48533506647,Europe,Eastern Europe
5045,"2006-04-23",United.States,1090.0,2006,,,,,,,
5046,"2006-04-23",Uruguay,89.0,2006,12.0,75.7,2.14,3331041,23976536117,Americas,South America
5047,"2006-04-30",Argentina,185.0,2006,14.6,75.3,2.27,39558750,340177780212,Americas,South America
5048,"2006-04-30",Australia,367.0,2006,4.7,81.4,1.82,20606228,504739869397,Oceania,Australia and New Zealand
5049,"2006-04-30",Austria,506.0,2006,4.0,80.0,1.41,8269372,216404316585,Europe,Western Europe
5050,"2006-04-30",Belgium,45.0,2006,4.0,79.5,1.78,10632032,258690550017,Europe,Western Europe
5051,"2006-04-30",Bolivia,499.0,2006,44.4,70.6,3.63,9283345,10246990606,Americas,South America
5052,"2006-04-30",Brazil,325.0,2006,18.2,72.7,2.0,190698241,768867489436,Americas,South America
5053,"2006-04-30",Bulgaria,743.0,2006,12.9,72.7,1.37,7624611,17952499282,Europe,Eastern Europe
5054,"2006-04-30",Canada,1445.0,2006,5.2,80.5,1.61,32611436,845145064427,Americas,Northern America
5055,"2006-04-30",Chile,4.0,2006,7.6,78.2,1.92,16279728,96486092629,Americas,South America
5056,"2006-04-30",France,12.0,2006,3.7,80.7,1.95,61609991,1471687515757,Europe,Western Europe
5057,"2006-04-30",Germany,542.0,2006,3.8,79.7,1.36,81055904,2015244849889,Europe,Western Europe
5058,"2006-04-30",Hungary,52.0,2006,6.8,73.3,1.31,10078461,59101837692,Europe,Eastern Europe
5059,"2006-04-30",Japan,8.0,2006,2.7,82.2,1.32,127136576,5105877836025,Asia,Eastern Asia
5060,"2006-04-30",Mexico,855.0,2006,16.2,75.4,2.41,111382857,669864782183,Americas,Central America
5061,"2006-04-30",Netherlands,17.0,2006,4.3,79.9,1.72,16401105,425124149957,Europe,Western Europe
5062,"2006-04-30",New.Zealand,19.0,2006,,,,,,,
5063,"2006-04-30",Norway,22.0,2006,3.1,80.4,1.9,4667105,192233391607,Europe,Northern Europe
5064,"2006-04-30",Paraguay,253.0,2006,23.1,74.0,3.19,5882797,8371707752,Americas,South America
5065,"2006-04-30",Peru,334.0,2006,20.1,77.7,2.65,27949958,70497520780,Americas,South America
5066,"2006-04-30",Poland,37.0,2006,6.3,75.2,1.29,38478763,211779433442,Europe,Eastern Europe
5067,"2006-04-30",Romania,732.0,2006,16.7,72.8,1.31,21205977,52761301149,Europe,Eastern Europe
5068,"2006-04-30",Russia,187.0,2006,13.3,66.7,1.3,143338407,378223527671,Europe,Eastern Europe
5069,"2006-04-30",South.Africa,2573.0,2006,,,,,,,
5070,"2006-04-30",Spain,29.0,2006,4.6,80.7,1.38,44537926,709148044936,Europe,Southern Europe
5071,"2006-04-30",Sweden,2.0,2006,2.8,80.8,1.87,9087251,294498396948,Europe,Northern Europe
5072,"2006-04-30",Switzerland,14.0,2006,4.2,81.5,1.44,7480317,276377653102,Europe,Western Europe
5073,"2006-04-30",Ukraine,325.0,2006,12.0,67.9,1.3,46502718,48533506647,Europe,Eastern Europe
5074,"2006-04-30",United.States,1060.0,2006,,,,,,,
5075,"2006-04-30",Uruguay,91.0,2006,12.0,75.7,2.14,3331041,23976536117,Americas,South America
5076,"2006-05-07",Argentina,172.0,2006,14.6,75.3,2.27,39558750,340177780212,Americas,South America
5077,"2006-05-07",Australia,316.0,2006,4.7,81.4,1.82,20606228,504739869397,Oceania,Australia and New Zealand
5078,"2006-05-07",Austria,565.0,2006,4.0,80.0,1.41,8269372,216404316585,Europe,Western Europe
5079,"2006-05-07",Belgium,43.0,2006,4.0,79.5,1.78,10632032,258690550017,Europe,Western Europe
5080,"2006-05-07",Bolivia,491.0,2006,44.4,70.6,3.63,9283345,10246990606,Americas,South America
5081,"2006-05-07",Brazil,339.0,2006,18.2,72.7,2.0,190698241,768867489436,Americas,South America
5082,"2006-05-07",Bulgaria,771.0,2006,12.9,72.7,1.37,7624611,17952499282,Europe,Eastern Europe
5083,"2006-05-07",Canada,1276.0,2006,5.2,80.5,1.61,32611436,845145064427,Americas,Northern America
5084,"2006-05-07",Chile,4.0,2006,7.6,78.2,1.92,16279728,96486092629,Americas,South America
5085,"2006-05-07",France,12.0,2006,3.7,80.7,1.95,61609991,1471687515757,Europe,Western Europe
5086,"2006-05-07",Germany,541.0,2006,3.8,79.7,1.36,81055904,2015244849889,Europe,Western Europe
5087,"2006-05-07",Hungary,45.0,2006,6.8,73.3,1.31,10078461,59101837692,Europe,Eastern Europe
5088,"2006-05-07",Japan,7.0,2006,2.7,82.2,1.32,127136576,5105877836025,Asia,Eastern Asia
5089,"2006-05-07",Mexico,869.0,2006,16.2,75.4,2.41,111382857,669864782183,Americas,Central America
5090,"2006-05-07",Netherlands,15.0,2006,4.3,79.9,1.72,16401105,425124149957,Europe,Western Europe
5091,"2006-05-07",New.Zealand,16.0,2006,,,,,,,
5092,"2006-05-07",Norway,17.0,2006,3.1,80.4,1.9,4667105,192233391607,Europe,Northern Europe
5093,"2006-05-07",Paraguay,255.0,2006,23.1,74.0,3.19,5882797,8371707752,Americas,South America
5094,"2006-05-07",Peru,358.0,2006,20.1,77.7,2.65,27949958,70497520780,Americas,South America
5095,"2006-05-07",Poland,32.0,2006,6.3,75.2,1.29,38478763,211779433442,Europe,Eastern Europe
5096,"2006-05-07",Romania,723.0,2006,16.7,72.8,1.31,21205977,52761301149,Europe,Eastern Europe
5097,"2006-05-07",Russia,191.0,2006,13.3,66.7,1.3,143338407,378223527671,Europe,Eastern Europe
5098,"2006-05-07",South.Africa,3048.0,2006,,,,,,,
5099,"2006-05-07",Spain,25.0,2006,4.6,80.7,1.38,44537926,709148044936,Europe,Southern Europe
5100,"2006-05-07",Sweden,1.0,2006,2.8,80.8,1.87,9087251,294498396948,Europe,Northern Europe
5101,"2006-05-07",Switzerland,14.0,2006,4.2,81.5,1.44,7480317,276377653102,Europe,Western Europe
5102,"2006-05-07",Ukraine,307.0,2006,12.0,67.9,1.3,46502718,48533506647,Europe,Eastern Europe
5103,"2006-05-07",United.States,1003.0,2006,,,,,,,
5104,"2006-05-07",Uruguay,120.0,2006,12.0,75.7,2.14,3331041,23976536117,Americas,South America
5105,"2006-05-14",Argentina,183.0,2006,14.6,75.3,2.27,39558750,340177780212,Americas,South America
5106,"2006-05-14",Australia,382.0,2006,4.7,81.4,1.82,20606228,504739869397,Oceania,Australia and New Zealand
5107,"2006-05-14",Austria,570.0,2006,4.0,80.0,1.41,8269372,216404316585,Europe,Western Europe
5108,"2006-05-14",Belgium,45.0,2006,4.0,79.5,1.78,10632032,258690550017,Europe,Western Europe
5109,"2006-05-14",Bolivia,561.0,2006,44.4,70.6,3.63,9283345,10246990606,Americas,South America
5110,"2006-05-14",Brazil,376.0,2006,18.2,72.7,2.0,190698241,768867489436,Americas,South America
5111,"2006-05-14",Bulgaria,864.0,2006,12.9,72.7,1.37,7624611,17952499282,Europe,Eastern Europe
5112,"2006-05-14",Canada,1173.0,2006,5.2,80.5,1.61,32611436,845145064427,Americas,Northern America
5113,"2006-05-14",Chile,6.0,2006,7.6,78.2,1.92,16279728,96486092629,Americas,South America
5114,"2006-05-14",France,8.0,2006,3.7,80.7,1.95,61609991,1471687515757,Europe,Western Europe
5115,"2006-05-14",Germany,497.0,2006,3.8,79.7,1.36,81055904,2015244849889,Europe,Western Europe
5116,"2006-05-14",Hungary,42.0,2006,6.8,73.3,1.31,10078461,59101837692,Europe,Eastern Europe
5117,"2006-05-14",Japan,6.0,2006,2.7,82.2,1.32,127136576,5105877836025,Asia,Eastern Asia
5118,"2006-05-14",Mexico,909.0,2006,16.2,75.4,2.41,111382857,669864782183,Americas,Central America
5119,"2006-05-14",Netherlands,15.0,2006,4.3,79.9,1.72,16401105,425124149957,Europe,Western Europe
5120,"2006-05-14",New.Zealand,21.0,2006,,,,,,,
5121,"2006-05-14",Norway,16.0,2006,3.1,80.4,1.9,4667105,192233391607,Europe,Northern Europe
5122,"2006-05-14",Paraguay,287.0,2006,23.1,74.0,3.19,5882797,8371707752,Americas,South America
5123,"2006-05-14",Peru,394.0,2006,20.1,77.7,2.65,27949958,70497520780,Americas,South America
5124,"2006-05-14",Poland,28.0,2006,6.3,75.2,1.29,38478763,211779433442,Europe,Eastern Europe
5125,"2006-05-14",Romania,729.0,2006,16.7,72.8,1.31,21205977,52761301149,Europe,Eastern Europe
5126,"2006-05-14",Russia,189.0,2006,13.3,66.7,1.3,143338407,378223527671,Europe,Eastern Europe
5127,"2006-05-14",South.Africa,3212.0,2006,,,,,,,
5128,"2006-05-14",Spain,23.0,2006,4.6,80.7,1.38,44537926,709148044936,Europe,Southern Europe
5129,"2006-05-14",Sweden,1.0,2006,2.8,80.8,1.87,9087251,294498396948,Europe,Northern Europe
5130,"2006-05-14",Switzerland,12.0,2006,4.2,81.5,1.44,7480317,276377653102,Europe,Western Europe
5131,"2006-05-14",Ukraine,285.0,2006,12.0,67.9,1.3,46502718,48533506647,Europe,Eastern Europe
5132,"2006-05-14",United.States,939.0,2006,,,,,,,
5133,"2006-05-14",Uruguay,133.0,2006,12.0,75.7,2.14,3331041,23976536117,Americas,South America
5134,"2006-05-21",Argentina,205.0,2006,14.6,75.3,2.27,39558750,340177780212,Americas,South America
5135,"2006-05-21",Australia,432.0,2006,4.7,81.4,1.82,20606228,504739869397,Oceania,Australia and New Zealand
5136,"2006-05-21",Austria,553.0,2006,4.0,80.0,1.41,8269372,216404316585,Europe,Western Europe
5137,"2006-05-21",Belgium,29.0,2006,4.0,79.5,1.78,10632032,258690550017,Europe,Western Europe
5138,"2006-05-21",Bolivia,513.0,2006,44.4,70.6,3.63,9283345,10246990606,Americas,South America
5139,"2006-05-21",Brazil,406.0,2006,18.2,72.7,2.0,190698241,768867489436,Americas,South America
5140,"2006-05-21",Bulgaria,811.0,2006,12.9,72.7,1.37,7624611,17952499282,Europe,Eastern Europe
5141,"2006-05-21",Canada,1172.0,2006,5.2,80.5,1.61,32611436,845145064427,Americas,Northern America
5142,"2006-05-21",Chile,4.0,2006,7.6,78.2,1.92,16279728,96486092629,Americas,South America
5143,"2006-05-21",France,9.0,2006,3.7,80.7,1.95,61609991,1471687515757,Europe,Western Europe
5144,"2006-05-21",Germany,508.0,2006,3.8,79.7,1.36,81055904,2015244849889,Europe,Western Europe
5145,"2006-05-21",Hungary,39.0,2006,6.8,73.3,1.31,10078461,59101837692,Europe,Eastern Europe
5146,"2006-05-21",Japan,6.0,2006,2.7,82.2,1.32,127136576,5105877836025,Asia,Eastern Asia
5147,"2006-05-21",Mexico,894.0,2006,16.2,75.4,2.41,111382857,669864782183,Americas,Central America
5148,"2006-05-21",Netherlands,13.0,2006,4.3,79.9,1.72,16401105,425124149957,Europe,Western Europe
5149,"2006-05-21",New.Zealand,31.0,2006,,,,,,,
5150,"2006-05-21",Norway,14.0,2006,3.1,80.4,1.9,4667105,192233391607,Europe,Northern Europe
5151,"2006-05-21",Paraguay,276.0,2006,23.1,74.0,3.19,5882797,8371707752,Americas,South America
5152,"2006-05-21",Peru,376.0,2006,20.1,77.7,2.65,27949958,70497520780,Americas,South America
5153,"2006-05-21",Poland,24.0,2006,6.3,75.2,1.29,38478763,211779433442,Europe,Eastern Europe
5154,"2006-05-21",Romania,796.0,2006,16.7,72.8,1.31,21205977,52761301149,Europe,Eastern Europe
5155,"2006-05-21",Russia,258.0,2006,13.3,66.7,1.3,143338407,378223527671,Europe,Eastern Europe
5156,"2006-05-21",South.Africa,3975.0,2006,,,,,,,
5157,"2006-05-21",Spain,24.0,2006,4.6,80.7,1.38,44537926,709148044936,Europe,Southern Europe
5158,"2006-05-21",Sweden,1.0,2006,2.8,80.8,1.87,9087251,294498396948,Europe,Northern Europe
5159,"2006-05-21",Switzerland,10.0,2006,4.2,81.5,1.44,7480317,276377653102,Europe,Western Europe
5160,"2006-05-21",Ukraine,269.0,2006,12.0,67.9,1.3,46502718,48533506647,Europe,Eastern Europe
5161,"2006-05-21",United.States,927.0,2006,,,,,,,
5162,"2006-05-21",Uruguay,151.0,2006,12.0,75.7,2.14,3331041,23976536117,Americas,South America
5163,"2006-05-28",Argentina,207.0,2006,14.6,75.3,2.27,39558750,340177780212,Americas,South America
5164,"2006-05-28",Australia,425.0,2006,4.7,81.4,1.82,20606228,504739869397,Oceania,Australia and New Zealand
5165,"2006-05-28",Austria,522.0,2006,4.0,80.0,1.41,8269372,216404316585,Europe,Western Europe
5166,"2006-05-28",Belgium,39.0,2006,4.0,79.5,1.78,10632032,258690550017,Europe,Western Europe
5167,"2006-05-28",Bolivia,513.0,2006,44.4,70.6,3.63,9283345,10246990606,Americas,South America
5168,"2006-05-28",Brazil,432.0,2006,18.2,72.7,2.0,190698241,768867489436,Americas,South America
5169,"2006-05-28",Bulgaria,717.0,2006,12.9,72.7,1.37,7624611,17952499282,Europe,Eastern Europe
5170,"2006-05-28",Canada,1078.0,2006,5.2,80.5,1.61,32611436,845145064427,Americas,Northern America
5171,"2006-05-28",Chile,5.0,2006,7.6,78.2,1.92,16279728,96486092629,Americas,South America
5172,"2006-05-28",France,11.0,2006,3.7,80.7,1.95,61609991,1471687515757,Europe,Western Europe
5173,"2006-05-28",Germany,573.0,2006,3.8,79.7,1.36,81055904,2015244849889,Europe,Western Europe
5174,"2006-05-28",Hungary,39.0,2006,6.8,73.3,1.31,10078461,59101837692,Europe,Eastern Europe
5175,"2006-05-28",Japan,6.0,2006,2.7,82.2,1.32,127136576,5105877836025,Asia,Eastern Asia
5176,"2006-05-28",Mexico,823.0,2006,16.2,75.4,2.41,111382857,669864782183,Americas,Central America
5177,"2006-05-28",Netherlands,16.0,2006,4.3,79.9,1.72,16401105,425124149957,Europe,Western Europe
5178,"2006-05-28",New.Zealand,26.0,2006,,,,,,,
5179,"2006-05-28",Norway,14.0,2006,3.1,80.4,1.9,4667105,192233391607,Europe,Northern Europe
5180,"2006-05-28",Paraguay,281.0,2006,23.1,74.0,3.19,5882797,8371707752,Americas,South America
5181,"2006-05-28",Peru,364.0,2006,20.1,77.7,2.65,27949958,70497520780,Americas,South America
5182,"2006-05-28",Poland,23.0,2006,6.3,75.2,1.29,38478763,211779433442,Europe,Eastern Europe
5183,"2006-05-28",Romania,694.0,2006,16.7,72.8,1.31,21205977,52761301149,Europe,Eastern Europe
5184,"2006-05-28",Russia,254.0,2006,13.3,66.7,1.3,143338407,378223527671,Europe,Eastern Europe
5185,"2006-05-28",South.Africa,4159.0,2006,,,,,,,
5186,"2006-05-28",Spain,19.0,2006,4.6,80.7,1.38,44537926,709148044936,Europe,Southern Europe
5187,"2006-05-28",Sweden,1.0,2006,2.8,80.8,1.87,9087251,294498396948,Europe,Northern Europe
5188,"2006-05-28",Switzerland,9.0,2006,4.2,81.5,1.44,7480317,276377653102,Europe,Western Europe
5189,"2006-05-28",Ukraine,255.0,2006,12.0,67.9,1.3,46502718,48533506647,Europe,Eastern Europe
5190,"2006-05-28",United.States,884.0,2006,,,,,,,
5191,"2006-05-28",Uruguay,165.0,2006,12.0,75.7,2.14,3331041,23976536117,Americas,South America
5192,"2006-06-04",Argentina,211.0,2006,14.6,75.3,2.27,39558750,340177780212,Americas,South America
5193,"2006-06-04",Australia,406.0,2006,4.7,81.4,1.82,20606228,504739869397,Oceania,Australia and New Zealand
5194,"2006-06-04",Austria,539.0,2006,4.0,80.0,1.41,8269372,216404316585,Europe,Western Europe
5195,"2006-06-04",Belgium,36.0,2006,4.0,79.5,1.78,10632032,258690550017,Europe,Western Europe
5196,"2006-06-04",Bolivia,625.0,2006,44.4,70.6,3.63,9283345,10246990606,Americas,South America
5197,"2006-06-04",Brazil,390.0,2006,18.2,72.7,2.0,190698241,768867489436,Americas,South America
5198,"2006-06-04",Bulgaria,705.0,2006,12.9,72.7,1.37,7624611,17952499282,Europe,Eastern Europe
5199,"2006-06-04",Canada,940.0,2006,5.2,80.5,1.61,32611436,845145064427,Americas,Northern America
5200,"2006-06-04",Chile,5.0,2006,7.6,78.2,1.92,16279728,96486092629,Americas,South America
5201,"2006-06-04",France,9.0,2006,3.7,80.7,1.95,61609991,1471687515757,Europe,Western Europe
5202,"2006-06-04",Germany,603.0,2006,3.8,79.7,1.36,81055904,2015244849889,Europe,Western Europe
5203,"2006-06-04",Hungary,40.0,2006,6.8,73.3,1.31,10078461,59101837692,Europe,Eastern Europe
5204,"2006-06-04",Japan,7.0,2006,2.7,82.2,1.32,127136576,5105877836025,Asia,Eastern Asia
5205,"2006-06-04",Mexico,776.0,2006,16.2,75.4,2.41,111382857,669864782183,Americas,Central America
5206,"2006-06-04",Netherlands,14.0,2006,4.3,79.9,1.72,16401105,425124149957,Europe,Western Europe
5207,"2006-06-04",New.Zealand,36.0,2006,,,,,,,
5208,"2006-06-04",Norway,15.0,2006,3.1,80.4,1.9,4667105,192233391607,Europe,Northern Europe
5209,"2006-06-04",Paraguay,313.0,2006,23.1,74.0,3.19,5882797,8371707752,Americas,South America
5210,"2006-06-04",Peru,304.0,2006,20.1,77.7,2.65,27949958,70497520780,Americas,South America
5211,"2006-06-04",Poland,23.0,2006,6.3,75.2,1.29,38478763,211779433442,Europe,Eastern Europe
5212,"2006-06-04",Romania,668.0,2006,16.7,72.8,1.31,21205977,52761301149,Europe,Eastern Europe
5213,"2006-06-04",Russia,264.0,2006,13.3,66.7,1.3,143338407,378223527671,Europe,Eastern Europe
5214,"2006-06-04",South.Africa,4707.0,2006,,,,,,,
5215,"2006-06-04",Spain,20.0,2006,4.6,80.7,1.38,44537926,709148044936,Europe,Southern Europe
5216,"2006-06-04",Sweden,1.0,2006,2.8,80.8,1.87,9087251,294498396948,Europe,Northern Europe
5217,"2006-06-04",Switzerland,9.0,2006,4.2,81.5,1.44,7480317,276377653102,Europe,Western Europe
5218,"2006-06-04",Ukraine,249.0,2006,12.0,67.9,1.3,46502718,48533506647,Europe,Eastern Europe
5219,"2006-06-04",United.States,818.0,2006,,,,,,,
5220,"2006-06-04",Uruguay,158.0,2006,12.0,75.7,2.14,3331041,23976536117,Americas,South America
5221,"2006-06-11",Argentina,219.0,2006,14.6,75.3,2.27,39558750,340177780212,Americas,South America
5222,"2006-06-11",Australia,410.0,2006,4.7,81.4,1.82,20606228,504739869397,Oceania,Australia and New Zealand
5223,"2006-06-11",Austria,529.0,2006,4.0,80.0,1.41,8269372,216404316585,Europe,Western Europe
5224,"2006-06-11",Belgium,30.0,2006,4.0,79.5,1.78,10632032,258690550017,Europe,Western Europe
5225,"2006-06-11",Bolivia,501.0,2006,44.4,70.6,3.63,9283345,10246990606,Americas,South America
5226,"2006-06-11",Brazil,370.0,2006,18.2,72.7,2.0,190698241,768867489436,Americas,South America
5227,"2006-06-11",Bulgaria,688.0,2006,12.9,72.7,1.37,7624611,17952499282,Europe,Eastern Europe
5228,"2006-06-11",Canada,951.0,2006,5.2,80.5,1.61,32611436,845145064427,Americas,Northern America
5229,"2006-06-11",Chile,5.0,2006,7.6,78.2,1.92,16279728,96486092629,Americas,South America
5230,"2006-06-11",France,7.0,2006,3.7,80.7,1.95,61609991,1471687515757,Europe,Western Europe
5231,"2006-06-11",Germany,508.0,2006,3.8,79.7,1.36,81055904,2015244849889,Europe,Western Europe
5232,"2006-06-11",Hungary,43.0,2006,6.8,73.3,1.31,10078461,59101837692,Europe,Eastern Europe
5233,"2006-06-11",Japan,13.0,2006,2.7,82.2,1.32,127136576,5105877836025,Asia,Eastern Asia
5234,"2006-06-11",Mexico,815.0,2006,16.2,75.4,2.41,111382857,669864782183,Americas,Central America
5235,"2006-06-11",Netherlands,15.0,2006,4.3,79.9,1.72,16401105,425124149957,Europe,Western Europe
5236,"2006-06-11",New.Zealand,28.0,2006,,,,,,,
5237,"2006-06-11",Norway,15.0,2006,3.1,80.4,1.9,4667105,192233391607,Europe,Northern Europe
5238,"2006-06-11",Paraguay,344.0,2006,23.1,74.0,3.19,5882797,8371707752,Americas,South America
5239,"2006-06-11",Peru,355.0,2006,20.1,77.7,2.65,27949958,70497520780,Americas,South America
5240,"2006-06-11",Poland,21.0,2006,6.3,75.2,1.29,38478763,211779433442,Europe,Eastern Europe
5241,"2006-06-11",Romania,705.0,2006,16.7,72.8,1.31,21205977,52761301149,Europe,Eastern Europe
5242,"2006-06-11",Russia,232.0,2006,13.3,66.7,1.3,143338407,378223527671,Europe,Eastern Europe
5243,"2006-06-11",South.Africa,4619.0,2006,,,,,,,
5244,"2006-06-11",Spain,20.0,2006,4.6,80.7,1.38,44537926,709148044936,Europe,Southern Europe
5245,"2006-06-11",Sweden,2.0,2006,2.8,80.8,1.87,9087251,294498396948,Europe,Northern Europe
5246,"2006-06-11",Switzerland,10.0,2006,4.2,81.5,1.44,7480317,276377653102,Europe,Western Europe
5247,"2006-06-11",Ukraine,239.0,2006,12.0,67.9,1.3,46502718,48533506647,Europe,Eastern Europe
5248,"2006-06-11",United.States,775.0,2006,,,,,,,
5249,"2006-06-11",Uruguay,147.0,2006,12.0,75.7,2.14,3331041,23976536117,Americas,South America
5250,"2006-06-18",Argentina,223.0,2006,14.6,75.3,2.27,39558750,340177780212,Americas,South America
5251,"2006-06-18",Australia,476.0,2006,4.7,81.4,1.82,20606228,504739869397,Oceania,Australia and New Zealand
5252,"2006-06-18",Austria,488.0,2006,4.0,80.0,1.41,8269372,216404316585,Europe,Western Europe
5253,"2006-06-18",Belgium,26.0,2006,4.0,79.5,1.78,10632032,258690550017,Europe,Western Europe
5254,"2006-06-18",Bolivia,419.0,2006,44.4,70.6,3.63,9283345,10246990606,Americas,South America
5255,"2006-06-18",Brazil,409.0,2006,18.2,72.7,2.0,190698241,768867489436,Americas,South America
5256,"2006-06-18",Bulgaria,646.0,2006,12.9,72.7,1.37,7624611,17952499282,Europe,Eastern Europe
